Creation Date,Accession Number,Artist,Credit Line,Display Title,Display Dimensions,Medium,Media & Support,Facility ,Current Location,Location Description,Street Address,Street Address 2,District Name,Geocoding Source,Geocoding Accuracy,Geocoding Accuracy Type,Latitude,Longitude,point,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
ca. 1970,1970.31,"Bowler, Patti",Collection of the City and County of San Francisco; Purchased by the San Francisco Arts Commission for Health Center #4,Dragon Relief,114  x 672  x 30 in.,Sheet bronze and sheet brass,Sheet bronze and sheet brass,Chinatown Public Health Center,Public Display,East Side Building Facade Broadway Tunnel Entrance,", San Francisco, CA",,District 3,,,,,,,,,,
2017,,"Jägel, Jason",,When Pink Elephants Fly,300 x 492 in.,Acrylic painted mural,Acrylic painted mural,Terminal 1,SFO,Pre-Security,"Temporary BAB, San Francisco, CA",,SFO,,,,,,,,,,
1987,1987.44.m,"Kogure, Kimiko",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Stern Grove Historic Renovation,Stern Grove Trocadero Clubhouse [second floor window],40 x 30 in.,Stained glass,Stained glass on wood,Trocadero Clubhouse,Public Display,Stern Grove Entry Rd.,"Stern Grove, San Francisco, CA",,District 4,,,,,,,,,,
1977,1977.66.a-b,"Overhoff, Jacques",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for San Francisco City College,Bicentennial Wings and Sculpture Deck,Deck: 7' h x 30' w x 30' d; Wings: 30' h x 12' x 6',Mosaic tile and poured concrete,Mosaic tile and poured concrete,CCSF  Ocean Campus,Public Display,Batmale Hall Plaza,"50 Phelan Ave, San Francisco, CA 94112",,District 7,Automation,1,range_interpolation,37.724311,-122.452194,POINT (-122.452194 37.724311),95,9,8,41
"July 26, 2003",2005.11.n,"Rodriguez, Isis",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Parque Ninos Unidos,Los Ninos del Sol,9 x 9 in.,Glazed ceramic tile,Glazed ceramic tile on cement,Parque Ninos Unidos,Public Display,Playground,"23rd St and Treat Ave, San Francisco, CA 94110",,District 9,Automation,0.8,intersection,37.754165,-122.413141,POINT (-122.413141 37.754165),53,3,2,20
1999,1999.17.5,"Goggin, Brian",Collection of the City and County of San Francisco; Commissioned for by the San Francisco Arts Commission for the Bernal Heights Sidewalk Enhancement Project,Substrada [Bed],35 x 22 x 1/2 in.,Concrete,Concrete,Mission St. sidewalk,Public Display,,"3312 Mission St, San Francisco, CA 94110",,District 9,Automation,1,parcel,37.743793,-122.421374,POINT (-122.421374 37.743793),83,9,2,2
ca. 1966,1966.24,"Stern, Jan Peter",Collection of the City and County of San Francisco; Purchased through a project of the Redevelopment Agency for the Golden Gateway Plaza,Limits of Horizon II,94 x 174 x 60 in.,Aluminum,Aluminum on granite,Maritime Plaza,Public Display,Northwest Corner,"between Clay and Washington St., San Francisco, CA",,District 3,,,,,,,,,,
1999,1999.19.9,"Fuller (McChesney), Mary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Portsmouth Square,Bench support (Horse),16 x 15 x 15 in.,cast concrete,cast concrete,Chinatown Portsmouth Square,Public Display,Lower Level Playground,"Clay St and Kearny St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.794453,-122.404796,POINT (-122.404796 37.794453),104,6,3,6
1994,1999.20.b,"Donahue, Marcia",Collection of the City and County of San Franisco; Commissioned by the San Francisco Arts Commission for Woh Hei Yuen Park,Moon Face,24 x 25 x 32 in.,Granite,Granite,Chinatown  Woh Hei Yuen Park,Public Display,Between Jackson St. And John St.,"Powell St, San Francisco, CA 94133",,District 3,Automation,1,street_center,37.796034,-122.410134,POINT (-122.410134 37.796034),16,6,3,6
2002,2003.3,"Fine, Jud and McCarren, Barbara",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Zoo,Split Mound,Dimensions variable,"Bronze, concrete, glass, plants, plastic, porcelain enamel","Bronze, concrete, glass, plants, plastic, porcelain enamel on steel and stone",San Francisco Zoo,Public Display,Near Carousel,"Sloat Blvd. at Great Hwy., San Francisco, CA",,District 7,,,,,,,,,,
1987,1987.44.w,"Kogure, Kimiko",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Stern Grove Historic Renovation,Stern Grove Trocadero Clubhouse [second floor window],45 x 20 in.,Stained glass,Stained glass on wood,Trocadero Clubhouse,Public Display,Stern Grove Entry Rd.,"Stern Grove, San Francisco, CA",,District 4,,,,,,,,,,
2006,2007.16,"Margrill, Anita and Nagasawa, Nobuho",Collection of the City and County of San Francisco; Commissioned by the San Franciso Arts Commission for the Third Street Light Rail Project,Untitled (Pole-mounted sculpture),480 x 24 x 24 in.,Stainless steel,Stainless steel on painted steel,3rd Street Light Rail,Public Display,3Rd And Marin St.,"3rd St and Marin St, San Francisco, CA 94124",,District 10,Automation,1,intersection,37.749005,-122.387456,POINT (-122.387456 37.749005),56,2,9,1
2010,2011.10,"Pumpelly Bates, Diana",Collection of the City and County of San Francisco,Reflection,191 x 240 in.,Stainless steel,Stainless steel,Laguna Honda Hospital,City Agency,Main Entrance Front Gate,"375 Laguna Honda Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.748644,-122.456145,POINT (-122.456145 37.748644),49,7,8,38
1901,1902.1,"Aitken, Robert Ingersoll",Collection of the City and County of San Francisco; Funds raised by public subscription,"The Dewey Monument (Admiral George Dewey, 1837-1917)",1265  x 135  x 135 in.,Bronze figure on granite base,Bronze figure on granite base on granite base,Union Square,Public Display,Center Of Plaza,333 Post St.,,District 3,Department Data,,,37.7880556,-122.4075,POINT (-122.4075 37.7880556),19,6,3,8
1940,1940.3,"Runyon, Hal Bayard",Collection of the City and County of San Francisco; Gift of the Sailors Union of the Pacific,Andrew Furuseth (1854-1938),150 x 60 x 54 in.,Bronze,Bronze on granite,Sailor's Union of the Pacific,Public Display,Outside Main Entrance,"450 Harrison St, San Francisco, CA 94105",,District 6,Automation,1,parcel,37.786563,-122.393014,POINT (-122.393014 37.786563),30,1,10,8
1997,1997.11,"Chamberlain, Ann",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco General Hospital Medical Center Garage,Untitled Photographic Images,4 stories,"Photographic images, glass","Photographic images, glass on concrete",San Francisco General Hospital,City Agency,Parking Garage 2500 24Th St. Nw And Ne Corner Facades,"1001 Portrero Avenue, San Francisco, CA",,District 10,,,,,,,,,,
1930s,1942.9,"Bufano, Beniamino",Collection of the City and County of San Francisco; Completed for the City of San Francisco under the Works Progress Administration,Small Fish--Big Fish,71  x 44  x 24 in.,Granite,"Granite on granite, steel and concrete",Valencia Gardens Apartments,Public Display,Southeast Courtyard,390 Valencia St.,,District 8,Department Data,,,37.7666720,-122.4222550,POINT (-122.422255 37.766672),37,3,5,20
2006,2007.7.3.a-j,"Buchen, Bill and Mary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,Untitled (Paving inserts),"24""h x various width",Stainless steel,Stainless steel on concrete,3rd Street Light Rail,Public Display,3Rd And South St.,3rd and South St.,,District 6,Department Data,,,37.768811,-122.389299,POINT (-122.389299 37.768811),34,1,10,4
2014,2016.17.a-z,Merge Conceptual Design,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco International Airport,Sky,420 x 480 in.,"Stainless Steel, LED Lights, Paint","Stainless Steel, LED Lights, Paint",Terminal 3,SFO,Gate 65 End Of Terminal,BAE,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2008,2008.6.b,Daub Firmin Hendrickson,Collection of the City and County of San Francisco; Gift to the City of San Francisco from the Harvey Milk City Hall Memorial Committee,Harvey Milk [relief],7 1/2 x 7 3/4 x 3/8 in.,Bronze,Bronze,City Hall,Public Display,"2nd floor, Supervisor's Rotunda","1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.779324,-122.418817,POINT (-122.418817 37.779324),21,4,10,36
,1984.25,Anonymous,Gift of the Chinese Cultural Center to the San Francisco General Hospital and the Art Commission,Untitled (Burner),"36"" H X 14"" W X 30"" D",Bronze,Bronze,San Francisco General Hospital,City Agency,Main Building Seventh Floor Courtyard,"1001 Portrero Avenue, San Francisco, CA",,District 10,,,,,,,,,,
2006,2007.11.1,"Buchen, Bill and Mary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,Untitled (Pole-mounted scupture),480 x 84 x 84 in.,Painted steel,Painted steel,3rd Street Light Rail,Public Display,Downtown Platform,3rd and 20th St.,,District 10,Department Data,,,37.760471,-122.388618,POINT (-122.388618 37.760471),55,2,9,26
1936,1936.1,"Bufano, Beniamino",Collection of the City and County of San Francisco; Commissioned for St. Mary's Plaza,Sun Yat-Sen,264 x 120 x 102 in.,"Stainless steel, rose-red granite","Stainless steel, rose-red granite",St. Mary's Square,Public Display,Between California And Pine St.,Quincy St.,,District 3,Department Data,,,37.7920562,-122.4051171,POINT (-122.4051171 37.7920562),104,6,3,8
"July 26, 2003",2005.11.q,"Rodriguez, Isis",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Parque Ninos Unidos,Los Ninos del Sol,9 x 9 in.,Glazed ceramic tile,Glazed ceramic tile on cement,Parque Ninos Unidos,Public Display,Playground,"23rd St and Treat Ave, San Francisco, CA 94110",,District 9,Automation,0.8,intersection,37.754165,-122.413141,POINT (-122.413141 37.754165),53,3,2,20
1934,1934.25,"Hamlin, Edith",Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,Hunting in California,108 x 144 in.,Fresco,Fresco,Coit Tower,Public Display,2Nd Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
1974,1974.24.a-f,"Asawa, Ruth",Collection of the City and County of San Francisco; Gift of the John McLaren Society for the Japanese Tea Garden,Hagiwara Family Plaque,20 x 24 x 15 in.,Bronze,Bronze on rock,Hagiwara Tea Garden,Public Display,Near Entrance,"75 Hagiwara Tea Garden Dr,",,District 1,Department Data,,,37.7701722,-122.4701557,POINT (-122.4701557 37.7701722),9,8,4,12
2012,2012.5.a-e,"Tedrick, Bryan","COLLECTION OF THE CITY AND COUNTY OF SAN FRACISCO, COMMISSIONED BY THE SAN FRANCISCO ARTS COMMISSION For Sunst Playground",Pacific Breath,,Stainless Steel,Stainless Steel,Sunset Playground,Public Display,,"2201 Lawton St, San Francisco, CA 94122",,District 4,Automation,1,parcel,37.757217,-122.48667,POINT (-122.48667 37.757217),39,10,7,35
1994,1994.17,"Richards, Peter",Collection of the City and County of San Francisco; Commissioned by the San Francisco Art Commission for San Francisco General Hospital,"Companion Place, a Complement to the Comfort Garden",420  x 1080 in.,"Plant material, soil, granite, crushed lava rock","Plant material, soil, granite, crushed lava rock",San Francisco General Hospital,City Agency,Building 80 Comfort Garden,"1001 Portrero Avenue, San Francisco, CA",,District 10,,,,,,,,,,
2006,2007.12.1-3,"Buchen, Bill and Mary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,Untitled (Third Street Light Rail Project),Light rail platform,"Painted steel, stainless steel, galvanized steel","Painted steel, stainless steel, galvanized steel on painted steel, concrete",3rd Street Light Rail,Public Display,Southbound Platform,3rd and 20th St.,,District 10,Department Data,,,37.760471,-122.388618,POINT (-122.388618 37.760471),55,2,9,26
1986,1987.31,"Hiramoto, Judy",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Mission Recreation Center,Animal Hopscotch,108  x 108 in.,Ceramic tile,Ceramic tile on concrete,Mission Recreation Center,Public Display,Courtyard,2450 Harrison St.,,District 9,Department Data,,,37.7581968,-122.4128127,POINT (-122.4128127 37.7581968),53,3,2,20
1934,1934.4.a,"Wight, Clifford",Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,Ironworker,120 x 48 in.,Fresco,Fresco,Coit Tower,Public Display,1St Floor,"1 Telegraph Hill Blvd, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.802312,-122.405884,POINT (-122.405884 37.802312),18,6,3,23
1998,1998.7.a-d,"Riley, Cheryl",Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Bayview Police Station and partially funded by the Susie Tompkins Buell Foundation,Indian Spoon Sconces,30  x 10  x 2 in.,Bronze,Bronze,SFPD   Bayview Station,City Agency,Community Room,"201 Williams Ave, San Francisco, CA 94124",,District 10,Automation,1,parcel,37.729803,-122.39788,POINT (-122.39788 37.729803),86,2,9,1
2009-2010,2013.2,"Lin, Maya",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for California Academy of Sciences,What is Missing?,102  x 128  x 230 in.,"Bronze, reclaimed redwood, and single channel video with audio","Bronze, reclaimed redwood, and single channel video with audio",California Academy of Sciences,Public Display,East Patio,55 Music Concourse Dr.,,District 1,Department Data,,,37.76904,-122.4835193,POINT (-122.4835193 37.76904),9,8,4,12
1923,1923.3,"Dixon, Maynard",Commissioned by the Spring Valley Water Co.,Landscape,96 x 192 in.,oil,oil on canvas,Spring Valley Water Co. building,Public Display,Lobby,425 Mason St.,,District 3,Department Data,,,37.7749295,-122.4194155,POINT (-122.4194155 37.7749295),32,1,10,20
1908,1908.3.b,"Cummings, M. Earl",Collection of the City and County of San Francisco; Gift of Suzanna Brown,Lion,116  x 87  x 64 in.,Bronze,Bronze on cast concrete,Golden Gate Park,Public Display,8th Avenue Entrance At Fulton St. Northwest Corner,8th Avenue,,District 1,Department Data,,,37.773405,-122.465912,POINT (-122.465912 37.773405),5,8,4,11
2004-2009,2011.14.9,"deSoto, Lewis",Collection of the City and County of San Francisco,"1954-1997: Virginia Leishman, Nursing Director",,cotton thread tapestry,cotton thread tapestry,Laguna Honda Hospital,City Agency,Link Building Level 1,"375 Laguna Honda Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.748644,-122.456145,POINT (-122.456145 37.748644),49,7,8,38
1995,1995.13,"di Suvero, Mark",Collection of the City and County of San Francisco; Purchased by the San Francisco Arts Commission for the Waterfront Transportation Project,Sea Change,60' H X 30' W X 30' D,Painted and stainless steel,Painted and stainless steel,Pier 40,Public Display,Waterfront Park,"2nd St and King St, San Francisco, CA 94107",,District 6,Automation,1,intersection,37.779861,-122.389591,POINT (-122.389591 37.779861),31,1,10,4
2009,,"Davis, Michael and Schwartzenberg, Susan",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Harvey Milk Center for the Recreational Arts,Homage to the Amateur,"66"" x 52"" x 15""; 27"" x 60"" x 12""","Mixed media, found objects, steel, glass","Mixed media, found objects, steel, glass on Steel",Harvey Milk Center for Rec Arts,Public Display,Northwest Hallway,"Duboce Ave and Scott St, San Francisco, CA 94117",,District 8,Automation,0.92,intersection,37.769113,-122.434893,POINT (-122.434893 37.769113),28,7,5,5
